"","Código","Companhia","Ano","Dummy"
"936",134,"ALEF SA","2016",0
"937",134,"ALEF SA","2015",0
"938",134,"ALEF SA","2014",0
"939",134,"ALEF SA","2013",0
"940",134,"ALEF SA","2012",0
"941",134,"ALEF SA","2011",0
"942",134,"ALEF SA","2010",0
"943",135,"INEPAR ENERGIA SA","2010",0
"944",136,"BNDES PARTICIPAÇÕES S.A. - BNDESPAR","2017",0
"945",136,"BNDES PARTICIPAÇÕES S.A. - BNDESPAR","2016",0
"946",136,"BNDES PARTICIPAÇÕES S.A. - BNDESPAR","2015",0
"947",136,"BNDES PARTICIPAÇÕES S.A. - BNDESPAR","2014",0
"948",136,"BNDES PARTICIPAÇÕES S.A. - BNDESPAR","2013",0
"949",136,"BNDES PARTICIPAÇÕES S.A. - BNDESPAR","2012",0
"950",136,"BNDES PARTICIPAÇÕES S.A. - BNDESPAR","2011",0
"951",136,"BNDES PARTICIPAÇÕES S.A. - BNDESPAR","2010",0
"952",137,"PRÓ METALURGIA SA - EM LIQUIDAÇÃO EXTRAJUDICIAL","2012",0
"953",137,"PRÓ METALURGIA SA - EM LIQUIDAÇÃO EXTRAJUDICIAL","2011",0
"954",137,"PRÓ METALURGIA SA - EM LIQUIDAÇÃO EXTRAJUDICIAL","2010",0
"955",138,"CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN","2017",0
"956",138,"CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN","2016",0
"957",138,"CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN","2015",0
"958",138,"CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN","2014",0
"959",138,"CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN","2013",0
"960",138,"CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN","2012",0
"961",138,"CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN","2011",0
"962",138,"CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN","2010",0
"963",139,"BICICLETAS MONARK SA","2017",0
"964",139,"BICICLETAS MONARK SA","2016",0
"965",139,"BICICLETAS MONARK SA","2015",0
"966",139,"BICICLETAS MONARK SA","2014",0
"967",139,"BICICLETAS MONARK SA","2013",0
"968",139,"BICICLETAS MONARK SA","2012",0
"969",139,"BICICLETAS MONARK SA","2011",0
"970",139,"BICICLETAS MONARK SA","2010",0
"971",140,"OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.","2017",0
"972",140,"OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.","2016",0
"973",140,"OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.","2015",0
"974",140,"OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.","2014",0
"975",140,"OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.","2013",0
"976",140,"OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.","2012",0
"977",140,"OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.","2011",0
"978",140,"OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.","2010",0
"979",141,"DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO","2014",0
"980",141,"DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO","2013",0
"981",141,"DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO","2012",0
"982",141,"DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO","2011",0
"983",141,"DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO","2010",0
"984",142,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","2017",0
"985",142,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","2016",0
"986",142,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","2015",0
"987",142,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","2014",0
"988",142,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","2013",0
"989",142,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","2012",0
"990",142,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","2011",0
"991",142,"EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.","2010",0
"992",143,"EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A","2017",1
"993",143,"EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A","2016",1
"994",143,"EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A","2015",1
"995",143,"EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A","2014",1
"996",143,"EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A","2013",0
"997",143,"EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A","2012",0
"998",143,"EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A","2011",0
"999",143,"EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A","2010",0
"1000",144,"ENGIE BRASIL ENERGIA S.A.","2017",1
"1001",144,"ENGIE BRASIL ENERGIA S.A.","2016",1
"1002",144,"ENGIE BRASIL ENERGIA S.A.","2015",1
"1003",144,"ENGIE BRASIL ENERGIA S.A.","2014",1
"1004",144,"ENGIE BRASIL ENERGIA S.A.","2013",1
"1005",144,"ENGIE BRASIL ENERGIA S.A.","2012",0
"1006",144,"ENGIE BRASIL ENERGIA S.A.","2011",0
"1007",144,"ENGIE BRASIL ENERGIA S.A.","2010",0
"1008",145,"RET PARTICIPAÇÕES S/A","2016",0
"1009",145,"RET PARTICIPAÇÕES S/A","2015",0
"1010",145,"RET PARTICIPAÇÕES S/A","2014",0
"1011",145,"RET PARTICIPAÇÕES S/A","2013",0
"1012",145,"RET PARTICIPAÇÕES S/A","2012",0
"1013",145,"RET PARTICIPAÇÕES S/A","2011",0
"1014",145,"RET PARTICIPAÇÕES S/A","2010",0
"1015",146,"ZAIN PARTICIPAÇÕES S/A","2016",0
"1016",146,"ZAIN PARTICIPAÇÕES S/A","2015",0
"1017",146,"ZAIN PARTICIPAÇÕES S/A","2014",0
"1018",146,"ZAIN PARTICIPAÇÕES S/A","2013",0
"1019",146,"ZAIN PARTICIPAÇÕES S/A","2012",0
"1020",146,"ZAIN PARTICIPAÇÕES S/A","2011",0
"1021",146,"ZAIN PARTICIPAÇÕES S/A","2010",0
"1022",147,"FUTURETEL SA","2017",0
"1023",147,"FUTURETEL SA","2016",0
"1024",147,"FUTURETEL SA","2015",0
"1025",147,"FUTURETEL SA","2014",0
"1026",147,"FUTURETEL SA","2013",0
"1027",147,"FUTURETEL SA","2012",0
"1028",147,"FUTURETEL SA","2011",0
"1029",147,"FUTURETEL SA","2010",0
"1030",148,"TELINVEST SA","2016",0
"1031",148,"TELINVEST SA","2015",0
"1032",148,"TELINVEST SA","2014",0
"1033",148,"TELINVEST SA","2013",0
"1034",148,"TELINVEST SA","2012",0
"1035",148,"TELINVEST SA","2011",0
"1036",148,"TELINVEST SA","2010",0
"1037",149,"LONGDIS SA","2017",0
"1038",149,"LONGDIS SA","2016",0
"1039",149,"LONGDIS SA","2015",0
"1040",149,"LONGDIS SA","2014",0
"1041",149,"LONGDIS SA","2013",0
"1042",149,"LONGDIS SA","2012",0
"1043",149,"LONGDIS SA","2011",0
"1044",149,"LONGDIS SA","2010",0
"1045",150,"LF TEL SA","2013",0
"1046",150,"LF TEL SA","2012",0
"1047",150,"LF TEL SA","2011",0
"1048",150,"LF TEL SA","2010",0
"1049",151,"RUMO S.A.","2017",1
"1050",151,"RUMO S.A.","2016",0
"1051",151,"RUMO S.A.","2015",0
"1052",151,"RUMO S.A.","2014",1
"1053",151,"RUMO S.A.","2013",1
"1054",151,"RUMO S.A.","2012",1
"1055",151,"RUMO S.A.","2011",1
"1056",151,"RUMO S.A.","2010",0
"1057",152,"ELEKTRO REDES S.A.","2017",0
"1058",152,"ELEKTRO REDES S.A.","2016",0
"1059",152,"ELEKTRO REDES S.A.","2015",0
"1060",152,"ELEKTRO REDES S.A.","2014",0
"1061",152,"ELEKTRO REDES S.A.","2013",0
"1062",152,"ELEKTRO REDES S.A.","2012",0
"1063",152,"ELEKTRO REDES S.A.","2011",0
"1064",152,"ELEKTRO REDES S.A.","2010",0
"1065",153,"CAPITALPART PARTICIPAÇÕES SA","2016",0
"1066",153,"CAPITALPART PARTICIPAÇÕES SA","2015",0
"1067",153,"CAPITALPART PARTICIPAÇÕES SA","2014",0
"1068",153,"CAPITALPART PARTICIPAÇÕES SA","2013",0
"1069",153,"CAPITALPART PARTICIPAÇÕES SA","2012",0
"1070",153,"CAPITALPART PARTICIPAÇÕES SA","2011",0
"1071",153,"CAPITALPART PARTICIPAÇÕES SA","2010",0
"1072",154,"NEWTEL PARTICIPACOES SA","2017",0
"1073",154,"NEWTEL PARTICIPACOES SA","2016",0
"1074",154,"NEWTEL PARTICIPACOES SA","2015",0
"1075",154,"NEWTEL PARTICIPACOES SA","2014",0
"1076",154,"NEWTEL PARTICIPACOES SA","2013",0
"1077",154,"NEWTEL PARTICIPACOES SA","2012",0
"1078",154,"NEWTEL PARTICIPACOES SA","2011",0
"1079",154,"NEWTEL PARTICIPACOES SA","2010",0
"1080",155,"INNCORP S.A.","2016",0
"1081",155,"INNCORP S.A.","2015",0
"1082",155,"INNCORP S.A.","2014",0
"1083",155,"INNCORP S.A.","2013",0
"1084",155,"INNCORP S.A.","2012",0
"1085",155,"INNCORP S.A.","2011",0
"1086",155,"INNCORP S.A.","2010",0
"1087",156,"CONCES DA ROD OSÓRIO-POA S/A - CONCEPA","2016",0
"1088",156,"CONCES DA ROD OSÓRIO-POA S/A - CONCEPA","2015",0
"1089",156,"CONCES DA ROD OSÓRIO-POA S/A - CONCEPA","2014",0
"1090",156,"CONCES DA ROD OSÓRIO-POA S/A - CONCEPA","2013",0
"1091",156,"CONCES DA ROD OSÓRIO-POA S/A - CONCEPA","2012",0
"1092",156,"CONCES DA ROD OSÓRIO-POA S/A - CONCEPA","2011",0
"1093",156,"CONCES DA ROD OSÓRIO-POA S/A - CONCEPA","2010",0
"1094",157,"TELE NORTE CELULAR PARTICIPAÇÕES SA","2011",0
"1095",157,"TELE NORTE CELULAR PARTICIPAÇÕES SA","2010",0
"1096",158,"TIM PARTICIPAÇÕES SA","2017",1
"1097",158,"TIM PARTICIPAÇÕES SA","2016",1
"1098",158,"TIM PARTICIPAÇÕES SA","2015",1
"1099",158,"TIM PARTICIPAÇÕES SA","2014",0
"1100",158,"TIM PARTICIPAÇÕES SA","2013",0
"1101",158,"TIM PARTICIPAÇÕES SA","2012",0
"1102",158,"TIM PARTICIPAÇÕES SA","2011",0
"1103",158,"TIM PARTICIPAÇÕES SA","2010",0
"1104",159,"EMBRATEL PARTICIPAÇÕES SA","2013",0
"1105",159,"EMBRATEL PARTICIPAÇÕES SA","2012",0
"1106",159,"EMBRATEL PARTICIPAÇÕES SA","2011",0
"1107",159,"EMBRATEL PARTICIPAÇÕES SA","2010",0
"1108",160,"TELE NORTE LESTE PARTICIPAÇÕES SA","2010",0
"1109",161,"TELEFÔNICA BRASIL S.A.","2017",0
"1110",161,"TELEFÔNICA BRASIL S.A.","2016",0
"1111",161,"TELEFÔNICA BRASIL S.A.","2015",0
"1112",161,"TELEFÔNICA BRASIL S.A.","2014",0
"1113",161,"TELEFÔNICA BRASIL S.A.","2013",0
"1114",161,"TELEFÔNICA BRASIL S.A.","2012",0
"1115",161,"TELEFÔNICA BRASIL S.A.","2011",0
"1116",161,"TELEFÔNICA BRASIL S.A.","2010",0
"1117",162,"VIVO PARTICIPAÇÕES SA","2010",0
"1118",164,"MAORI SA","2015",0
"1119",164,"MAORI SA","2014",0
"1120",164,"MAORI SA","2013",0
"1121",164,"MAORI SA","2012",0
"1122",164,"MAORI SA","2011",0
"1123",164,"MAORI SA","2010",0
"1124",165,"SUBESTAÇÃO ELETROMETRÔ S/A","2013",0
"1125",165,"SUBESTAÇÃO ELETROMETRÔ S/A","2012",0
"1126",165,"SUBESTAÇÃO ELETROMETRÔ S/A","2011",0
"1127",165,"SUBESTAÇÃO ELETROMETRÔ S/A","2010",0
"1128",166,"BETAPART PARTICIPAÇÕES SA","2017",0
"1129",166,"BETAPART PARTICIPAÇÕES SA","2016",0
"1130",166,"BETAPART PARTICIPAÇÕES SA","2015",0
"1131",166,"BETAPART PARTICIPAÇÕES SA","2014",0
"1132",166,"BETAPART PARTICIPAÇÕES SA","2013",0
"1133",166,"BETAPART PARTICIPAÇÕES SA","2012",0
"1134",166,"BETAPART PARTICIPAÇÕES SA","2011",0
"1135",166,"BETAPART PARTICIPAÇÕES SA","2010",0
"1136",167,"SANTOS BRASIL PARTICIPAÇÕES S.A.","2017",1
"1137",167,"SANTOS BRASIL PARTICIPAÇÕES S.A.","2016",1
"1138",167,"SANTOS BRASIL PARTICIPAÇÕES S.A.","2015",1
"1139",167,"SANTOS BRASIL PARTICIPAÇÕES S.A.","2014",0
"1140",167,"SANTOS BRASIL PARTICIPAÇÕES S.A.","2013",0
"1141",167,"SANTOS BRASIL PARTICIPAÇÕES S.A.","2012",0
"1142",167,"SANTOS BRASIL PARTICIPAÇÕES S.A.","2011",0
"1143",167,"SANTOS BRASIL PARTICIPAÇÕES S.A.","2010",0
"1144",169,"MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL","2017",0
"1145",169,"MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL","2016",1
"1146",169,"MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL","2015",1
"1147",169,"MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL","2014",1
"1148",169,"MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL","2013",1
"1149",169,"MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL","2012",1
"1150",169,"MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL","2011",1
"1151",169,"MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL","2010",1
"1152",170,"BRAZILIAN FINANCE & REAL ESTATE S.A.","2017",0
"1153",170,"BRAZILIAN FINANCE & REAL ESTATE S.A.","2016",0
"1154",170,"BRAZILIAN FINANCE & REAL ESTATE S.A.","2015",0
"1155",170,"BRAZILIAN FINANCE & REAL ESTATE S.A.","2014",0
"1156",170,"BRAZILIAN FINANCE & REAL ESTATE S.A.","2013",0
"1157",170,"BRAZILIAN FINANCE & REAL ESTATE S.A.","2012",0
"1158",170,"BRAZILIAN FINANCE & REAL ESTATE S.A.","2011",0
"1159",170,"BRAZILIAN FINANCE & REAL ESTATE S.A.","2010",0
"1160",171,"RUMO MALHA PAULISTA S.A.","2017",0
"1161",171,"RUMO MALHA PAULISTA S.A.","2016",0
"1162",171,"RUMO MALHA PAULISTA S.A.","2015",0
"1163",171,"RUMO MALHA PAULISTA S.A.","2014",0
"1164",171,"RUMO MALHA PAULISTA S.A.","2013",0
"1165",171,"RUMO MALHA PAULISTA S.A.","2012",0
"1166",171,"RUMO MALHA PAULISTA S.A.","2011",0
"1167",171,"RUMO MALHA PAULISTA S.A.","2010",0
"1168",172,"MRS LOGÍSTICA S/A","2017",0
"1169",172,"MRS LOGÍSTICA S/A","2016",0
"1170",172,"MRS LOGÍSTICA S/A","2015",0
"1171",172,"MRS LOGÍSTICA S/A","2014",0
"1172",172,"MRS LOGÍSTICA S/A","2013",0
"1173",172,"MRS LOGÍSTICA S/A","2012",0
"1174",172,"MRS LOGÍSTICA S/A","2011",0
"1175",172,"MRS LOGÍSTICA S/A","2010",0
"1176",173,"GAMA PARTICIPAÇÕES S.A.","2017",0
"1177",173,"GAMA PARTICIPAÇÕES S.A.","2016",0
"1178",173,"GAMA PARTICIPAÇÕES S.A.","2015",0
"1179",173,"GAMA PARTICIPAÇÕES S.A.","2014",0
"1180",173,"GAMA PARTICIPAÇÕES S.A.","2013",0
"1181",173,"GAMA PARTICIPAÇÕES S.A.","2012",0
"1182",173,"GAMA PARTICIPAÇÕES S.A.","2011",0
"1183",173,"GAMA PARTICIPAÇÕES S.A.","2010",0
"1184",174,"KROTON EDUCACIONAL S.A.","2017",1
"1185",174,"KROTON EDUCACIONAL S.A.","2016",1
"1186",174,"KROTON EDUCACIONAL S.A.","2015",1
"1187",174,"KROTON EDUCACIONAL S.A.","2014",1
"1188",174,"KROTON EDUCACIONAL S.A.","2013",1
"1189",174,"KROTON EDUCACIONAL S.A.","2012",0
"1190",174,"KROTON EDUCACIONAL S.A.","2011",0
"1191",174,"KROTON EDUCACIONAL S.A.","2010",0
"1192",175,"ALTERE SECURITIZADORA S.A.","2017",0
"1193",175,"ALTERE SECURITIZADORA S.A.","2016",0
"1194",175,"ALTERE SECURITIZADORA S.A.","2015",0
"1195",175,"ALTERE SECURITIZADORA S.A.","2014",0
"1196",175,"ALTERE SECURITIZADORA S.A.","2013",0
"1197",175,"ALTERE SECURITIZADORA S.A.","2012",0
"1198",175,"ALTERE SECURITIZADORA S.A.","2011",0
"1199",175,"ALTERE SECURITIZADORA S.A.","2010",0
"1200",176,"ALIUM PARTICIPAÇÕES SA","2010",0
"1201",177,"AETATIS SECURITIZADORA S.A.","2015",0
"1202",177,"AETATIS SECURITIZADORA S.A.","2014",0
"1203",177,"AETATIS SECURITIZADORA S.A.","2013",0
"1204",177,"AETATIS SECURITIZADORA S.A.","2012",0
"1205",177,"AETATIS SECURITIZADORA S.A.","2011",0
"1206",177,"AETATIS SECURITIZADORA S.A.","2010",0
"1207",178,"COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV","2012",0
"1208",178,"COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV","2011",0
"1209",178,"COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV","2010",0
"1210",179,"CIA ENERGÉTICA DO RIO GRANDE DO NORTE","2017",0
"1211",179,"CIA ENERGÉTICA DO RIO GRANDE DO NORTE","2016",0
"1212",179,"CIA ENERGÉTICA DO RIO GRANDE DO NORTE","2015",0
"1213",179,"CIA ENERGÉTICA DO RIO GRANDE DO NORTE","2014",0
"1214",179,"CIA ENERGÉTICA DO RIO GRANDE DO NORTE","2013",0
"1215",179,"CIA ENERGÉTICA DO RIO GRANDE DO NORTE","2012",0
"1216",179,"CIA ENERGÉTICA DO RIO GRANDE DO NORTE","2011",0
"1217",179,"CIA ENERGÉTICA DO RIO GRANDE DO NORTE","2010",0
"1218",180,"PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2017",0
"1219",180,"PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2016",0
"1220",180,"PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2015",0
"1221",180,"PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2014",0
"1222",180,"PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2013",0
"1223",180,"PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2012",0
"1224",180,"PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2011",0
"1225",180,"PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2010",0
"1226",181,"RASIP AGRO PASTORIL SA","2012",0
"1227",181,"RASIP AGRO PASTORIL SA","2011",0
"1228",181,"RASIP AGRO PASTORIL SA","2010",0
"1229",182,"CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO","2017",0
"1230",182,"CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO","2016",0
"1231",182,"CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO","2015",0
"1232",182,"CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO","2014",0
"1233",182,"CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO","2013",0
"1234",182,"CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO","2012",0
"1235",182,"CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO","2011",0
"1236",182,"CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO","2010",0
"1237",183,"CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA","2017",0
"1238",183,"CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA","2016",0
"1239",183,"CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA","2015",0
"1240",183,"CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA","2014",0
"1241",183,"CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA","2013",0
"1242",183,"CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA","2012",0
"1243",183,"CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA","2011",0
"1244",183,"CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA","2010",0
"1245",184,"PROMPT PARTICIPAÇÕES S.A.","2017",0
"1246",184,"PROMPT PARTICIPAÇÕES S.A.","2016",0
"1247",184,"PROMPT PARTICIPAÇÕES S.A.","2015",0
"1248",184,"PROMPT PARTICIPAÇÕES S.A.","2014",0
"1249",184,"PROMPT PARTICIPAÇÕES S.A.","2013",0
"1250",184,"PROMPT PARTICIPAÇÕES S.A.","2012",0
"1251",184,"PROMPT PARTICIPAÇÕES S.A.","2011",0
"1252",184,"PROMPT PARTICIPAÇÕES S.A.","2010",0
"1253",185,"AES TIETE SA","2014",0
"1254",185,"AES TIETE SA","2013",0
"1255",185,"AES TIETE SA","2012",0
"1256",185,"AES TIETE SA","2011",0
"1257",185,"AES TIETE SA","2010",0
"1258",186,"RIO PARANAPANEMA ENERGIA SA","2017",0
"1259",186,"RIO PARANAPANEMA ENERGIA SA","2016",0
"1260",186,"RIO PARANAPANEMA ENERGIA SA","2015",0
"1261",186,"RIO PARANAPANEMA ENERGIA SA","2014",0
"1262",186,"RIO PARANAPANEMA ENERGIA SA","2013",0
"1263",186,"RIO PARANAPANEMA ENERGIA SA","2012",0
"1264",186,"RIO PARANAPANEMA ENERGIA SA","2011",0
"1265",186,"RIO PARANAPANEMA ENERGIA SA","2010",0
"1266",187,"CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA","2017",0
"1267",187,"CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA","2016",0
"1268",187,"CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA","2015",0
"1269",187,"CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA","2014",0
"1270",187,"CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA","2013",0
"1271",187,"CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA","2012",0
"1272",187,"CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA","2011",0
"1273",187,"CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA","2010",0
"1274",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2017",0
"1275",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2016",0
"1276",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2015",0
"1277",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2014",0
"1278",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2013",0
"1279",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2012",0
"1280",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2011",0
"1281",188,"RB CAPITAL COMPANHIA DE SECURITIZAÇÃO","2010",0
"1282",189,"IDEIASNET SA","2017",0
"1283",189,"IDEIASNET SA","2016",1
"1284",189,"IDEIASNET SA","2015",1
"1285",189,"IDEIASNET SA","2014",1
"1286",189,"IDEIASNET SA","2013",1
"1287",189,"IDEIASNET SA","2012",1
"1288",189,"IDEIASNET SA","2011",1
"1289",189,"IDEIASNET SA","2010",1
"1290",190,"REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2017",0
"1291",190,"REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2016",0
"1292",190,"REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2015",0
"1293",190,"REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2014",0
"1294",190,"REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2013",0
"1295",190,"REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2012",0
"1296",190,"REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2011",0
"1297",190,"REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2010",0
"1298",191,"ULTRAPAR PARTICIPAÇÕES SA","2017",1
"1299",191,"ULTRAPAR PARTICIPAÇÕES SA","2016",0
"1300",191,"ULTRAPAR PARTICIPAÇÕES SA","2015",0
"1301",191,"ULTRAPAR PARTICIPAÇÕES SA","2014",0
"1302",191,"ULTRAPAR PARTICIPAÇÕES SA","2013",0
"1303",191,"ULTRAPAR PARTICIPAÇÕES SA","2012",0
"1304",191,"ULTRAPAR PARTICIPAÇÕES SA","2011",0
"1305",191,"ULTRAPAR PARTICIPAÇÕES SA","2010",0
"1306",192,"CLARION S/A AGROINDUSTRIAL","2012",0
"1307",192,"CLARION S/A AGROINDUSTRIAL","2011",0
"1308",192,"CLARION S/A AGROINDUSTRIAL","2010",0
"1309",193,"TERMINAL GARAGEM MENEZES CORTES SA","2017",0
"1310",193,"TERMINAL GARAGEM MENEZES CORTES SA","2016",0
"1311",193,"TERMINAL GARAGEM MENEZES CORTES SA","2015",0
"1312",193,"TERMINAL GARAGEM MENEZES CORTES SA","2014",0
"1313",193,"TERMINAL GARAGEM MENEZES CORTES SA","2013",0
"1314",193,"TERMINAL GARAGEM MENEZES CORTES SA","2012",0
"1315",193,"TERMINAL GARAGEM MENEZES CORTES SA","2011",0
"1316",193,"TERMINAL GARAGEM MENEZES CORTES SA","2010",0
"1317",194,"COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ","2017",0
"1318",194,"COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ","2016",0
"1319",194,"COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ","2015",0
"1320",194,"COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ","2014",0
"1321",194,"COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ","2013",0
"1322",194,"COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ","2012",0
"1323",194,"COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ","2011",0
"1324",194,"COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ","2010",0
"1325",195,"INVESTCO S/A","2017",0
"1326",195,"INVESTCO S/A","2016",0
"1327",195,"INVESTCO S/A","2015",0
"1328",195,"INVESTCO S/A","2014",0
"1329",195,"INVESTCO S/A","2013",0
"1330",195,"INVESTCO S/A","2012",0
"1331",195,"INVESTCO S/A","2011",0
"1332",195,"INVESTCO S/A","2010",0
"1333",196,"DTCOM - DIRECT TO COMPANY S.A.","2017",0
"1334",196,"DTCOM - DIRECT TO COMPANY S.A.","2016",0
"1335",196,"DTCOM - DIRECT TO COMPANY S.A.","2015",0
"1336",196,"DTCOM - DIRECT TO COMPANY S.A.","2014",0
"1337",196,"DTCOM - DIRECT TO COMPANY S.A.","2013",0
"1338",196,"DTCOM - DIRECT TO COMPANY S.A.","2012",0
